p,t,success,alpha,x11,x12,x22,value,const_value,dist_to_constant,category,is_constant_minimizer
0.33,0.83,True,0.49999998877239105,0.8299999510138519,0.8300000473627592,0.8299999542601667,0.5323849516468327,0.53238495164709,4.898614802684165e-08,constant,True
0.33,0.84,True,0.489442149885849,0.8400000051248232,0.8400000005760311,0.8399999941850499,0.555683135851825,0.5556831358523504,5.814950077009939e-09,constant,True
0.33,0.85,True,0.37984185419528954,0.8499999950352712,0.849999997637711,0.8500000047555355,0.5797257780262614,0.5797257780269474,4.964728739231816e-09,constant,True
0.33,0.86,True,0.4999999578393321,0.8599999961989409,0.860000031016151,0.859999941768713,0.6045532313482164,0.6045532313482445,5.823128701454294e-08,constant,True
0.33,0.87,True,0.4254982014621372,0.8699999842012202,0.8699999974199688,0.8700000124838182,0.6302118606991449,0.6302118607028243,1.579877983992617e-08,constant,True
0.33,0.88,True,0.22547698933492213,0.8800000056858628,0.8800000936251536,0.879999945005633,0.6567554262968448,0.6567554262979631,9.362515362987267e-08,constant,True
0.33,0.89,True,0.07629919939730992,0.8899999272539109,0.8899999688895901,0.8900000056358547,0.6842469312311672,0.6842469312312515,7.274608915253111e-08,constant,True
0.33,0.9,True,0.11419991185705972,0.8999999857971888,0.8999999301196243,0.9000000182541347,0.7127611453370543,0.7127611453377143,6.988037570820893e-08,constant,True
0.33,0.91,True,0.0067160924418341525,0.9099842438650783,0.9100003631422361,0.909999995809478,0.7423881462107351,0.7423881462109093,1.5756134921773857e-05,constant,True
0.33,0.92,True,0.07893469581147225,0.919999969628296,0.9200000055588459,0.9199999992691017,0.7732384481159092,0.773238448119065,3.037170404063261e-08,constant,True
0.33,0.93,True,0.028652090157303887,0.9299978048273143,0.9299991832444673,0.9300000500937353,0.8054507235444881,0.805450723545206,2.1951726857372122e-06,constant,True
0.33,0.94,True,0.23132540350182243,0.9400000032138734,0.9399999995617567,0.9399999999721933,0.8392039985444915,0.8392039985455375,3.2138735006626007e-09,constant,True
0.33,0.95,True,0.49858007275360355,0.9500000018763902,0.9499999966911585,0.9500000047248167,0.8747381282793397,0.8747381282795139,4.72481676005998e-09,constant,True
0.33,0.96,True,0.5,0.9599999563451261,0.9600000153845457,0.9600000128845247,0.912391074469245,0.9123910744704586,4.365487382695932e-08,constant,True
0.33,0.97,True,0.49991446242223825,0.9700000003698724,0.9700000002019611,0.9699999992265926,0.9526749046041056,0.9526749046041094,7.734073381726603e-10,constant,True
0.33,0.98,True,0.023261466757611232,0.9799989687803733,0.9799999983078194,0.9800000006651919,0.9964598100821278,0.9964598100833896,1.031219626690394e-06,constant,True
0.33,0.99,True,0.49970936124430604,0.990000003236827,0.9899999970958864,0.9900000025719423,1.0455792395872185,1.045579239587519,3.2368270286298184e-09,constant,True
0.33,1.0,True,0.0001,0.9999999999462023,0.9999999999,1.0,1.1086626244917839,1.1086626244922726,1.000000082740371e-10,constant,True
0.34,0.34,True,0.5,0.34,0.34,0.34,0.0,0.0,0.0,constant,True
0.34,0.35,True,0.499999999856126,0.35000001365634303,0.34999998568854385,0.350000014959654,0.0002217810205497944,0.00022178102062586462,1.4959654015545e-08,constant,True
0.34,0.36,True,0.48101733343010217,0.36000000956886297,0.3600000050583808,0.359999982401916,0.0008831674356282722,0.0008831674356591586,1.75980839900447e-08,constant,True
0.34,0.37,True,0.11647358516001038,0.3700003397723334,0.37000001980005054,0.36999998887190005,0.00197862372010646,0.001978623720400901,3.397723333797842e-07,constant,True
0.34,0.38,True,0.051849936831646674,0.3799999523423537,0.3799999970717439,0.3800000004596706,0.003503120012971641,0.0035031200134582334,4.765764632930214e-08,constant,True
0.34,0.39,True,0.07128046781138858,0.39000006528997083,0.3899999818948107,0.3900000023923302,0.005452101899439154,0.0054521018998594665,6.52899708186716e-08,constant,True
0.34,0.4,True,0.07625775646398827,0.3999994260129051,0.39999996826533685,0.4000000091490718,0.007821463916026014,0.007821463916515115,5.739870949095227e-07,constant,True
0.34,0.41,True,0.09928084035227729,0.4099997309302865,0.41000000375463336,0.41000000243900997,0.010607526364365445,0.010607526364923544,2.690697134544173e-07,constant,True
0.34,0.42,True,0.1426497425821968,0.4199997766069931,0.4200000027412157,0.4200000052701155,0.013807015081310712,0.013807015081823387,2.2339300687068686e-07,constant,True
0.34,0.43,True,0.14516395217137754,0.4299997887446362,0.4300000040306957,0.43000000472129896,0.017417043873426918,0.01741704387391357,2.112553638133896e-07,constant,True
0.34,0.44,True,0.14761316009812464,0.43999967511310634,0.4400000069512304,0.44000000733361727,0.021435099369148638,0.02143509936980921,3.248868936656102e-07,constant,True
0.34,0.45,True,0.15000354253411854,0.4499997294751951,0.45000000608406854,0.4500000062763599,0.025859028082239048,0.0258590280826963,2.7052480489064834e-07,constant,True
0.34,0.46,True,0.15234166894322684,0.45999964284018874,0.46000000949439573,0.46000000812203024,0.0306870255114972,0.03068702551198789,3.5715981128170426e-07,constant,True
0.34,0.47,True,0.18369552876085266,0.46999992975235116,0.4699999319566078,0.47000003417932773,0.035917627142017974,0.03591762714275074,7.024764880902978e-08,constant,True
0.34,0.48,True,0.1561912590038541,0.48000001213821547,0.47999999671257026,0.48000000079007593,0.041549701224039566,0.04154970122863111,1.213821548828875e-08,constant,True
0.34,0.49,True,0.13887340087746738,0.4900000735626785,0.48999999547893525,0.4899999995444251,0.04758244326794541,0.04758244326821706,7.356267850422427e-08,constant,True
0.34,0.5,True,0.1389194599053904,0.5000000961153847,0.4999999960885035,0.49999999875968243,0.05401537210649175,0.054015372106852616,9.611538465126301e-08,constant,True
0.34,0.51,True,0.13868860866303995,0.5100013805924724,0.5100003342177388,0.5099998565717235,0.060848327615929745,0.06084832761642242,1.380592472344233e-06,constant,True
0.34,0.52,True,0.11109060097625019,0.5199997504961843,0.5199999791306503,0.5200000091120375,0.06808146992440053,0.06808146992504169,2.4950381571908764e-07,constant,True
0.34,0.53,True,0.11218040842835245,0.5299999901040404,0.5299999973371559,0.5300000008293475,0.07571528018639442,0.07571528018736659,9.895959607320037e-09,constant,True
0.34,0.54,True,0.42247519037997366,0.5399999866668487,0.539999994401473,0.5400000153238209,0.08375056290422417,0.083750562904809,1.5323820878876404e-08,constant,True
0.34,0.55,True,0.19283007856788176,0.549999803133043,0.5499999489771799,0.5500000356132944,0.09218844982341694,0.0921884498237227,1.9686695706955248e-07,constant,True
0.34,0.56,True,0.09219117396563814,0.5600002076011636,0.5599998892798894,0.5600000203457596,0.10103040545810904,0.1010304054590409,2.0760116359319625e-07,constant,True
0.34,0.57,True,0.03446356301362359,0.569999663621125,0.5699996343598089,0.5700000265295534,0.110278234310396,0.1102782343113505,3.656401910134832e-07,constant,True
0.34,0.58,True,0.2118969866765649,0.5799999572403761,0.5799999991861267,0.5800000035273608,0.11993408986659469,0.11993408986746548,4.275962384170384e-08,constant,True
0.34,0.59,True,0.013006922254617964,0.589997496730291,0.5899996382720144,0.5900000099682872,0.1300004854983854,0.1300004854987709,2.5032697089644174e-06,constant,True
0.34,0.6,True,0.12048589413257296,0.5999999588698024,0.5999999997158096,0.6000000008494989,0.14048030739836911,0.14048030739856787,4.1130197581118466e-08,constant,True
0.34,0.61,True,0.126451347502666,0.6100000324770603,0.6099999994796249,0.609999999467363,0.15137682972777988,0.1513768297301176,3.2477060263325086e-08,constant,True
0.34,0.62,True,0.37576212657166375,0.620000023213396,0.6200000035007791,0.619999987372287,0.16269373219112448,0.16269373219192157,2.3213395983212592e-08,constant,True
0.34,0.63,True,0.19110413330260126,0.6299997102098762,0.6300005616881805,0.6299997507724516,0.17443512024642052,0.17443512024706953,5.616881805226015e-07,constant,True
0.34,0.64,True,0.30426882381130793,0.6400000906528932,0.6400000143150415,0.6399999701398588,0.1866055483101951,0.18660554831053322,9.065289319210024e-08,constant,True
0.34,0.65,True,0.0888441122601632,0.6499973531537852,0.6500010683262296,0.6499998168256306,0.19921004624330327,0.1992100462437051,2.6468462148709904e-06,constant,True
0.34,0.66,True,0.07877350356878812,0.659999296413007,0.6600000894813068,0.6599999898406894,0.2122541495703327,0.21225414957128458,7.035869930005489e-07,constant,True
0.34,0.67,True,0.06662494539731346,0.6700001233568501,0.6700000192923408,0.6699999966151883,0.22574393391184872,0.2257439339143372,1.2335685006803487e-07,constant,True
0.34,0.68,True,0.10960331785387806,0.6799999346252993,0.6799999862833609,0.6800000043658149,0.23968605422635017,0.2396860542282192,6.53747007639538e-08,constant,True
0.34,0.69,True,0.3516323011669308,0.6899999743341347,0.689999994747497,0.690000013244846,0.25408778954829686,0.254087789549161,2.5665865210910965e-08,constant,True
0.34,0.7,True,0.480342161198193,0.7000000256767196,0.6999999994849034,0.6999999790133443,0.2689570940937722,0.2689570940939571,2.567671963937812e-08,constant,True
0.34,0.71,True,0.18283605235413564,0.7099999937232109,0.710000000501637,0.7100000000897257,0.28430265573024893,0.28430265573027336,6.276789088488499e-09,constant,True
0.34,0.72,True,0.34578515567229995,0.7199999060038574,0.7199998932550328,0.720000139098517,0.30013396304907947,0.3001339630495814,1.3909851703797216e-07,constant,True
0.34,0.73,True,0.403232538594415,0.730000001950145,0.730000001324177,0.7299999973130612,0.3164613825383719,0.3164613825425616,2.686938782581194e-09,constant,True
0.34,0.74,True,0.27248656803466326,0.7399999499669411,0.7399999797299935,0.7400000222021055,0.3332962477131236,0.33329624771384075,5.003305891815302e-08,constant,True
0.34,0.75,True,0.17737967936094692,0.7499999813043322,0.7500000048037718,0.7499999987975032,0.3506509624004304,0.35065096240055554,1.8695667791668313e-08,constant,True
0.34,0.76,True,0.3159029724516766,0.7599999957704141,0.7600000020536252,0.7599999990042371,0.3685391211056126,0.36853912110649373,4.229585903736677e-09,constant,True
0.34,0.77,True,0.33822736761355776,0.7699999493445169,0.7699999394296249,0.7700000751450942,0.38697564986961097,0.3869756498705189,7.514509414718873e-08,constant,True
0.34,0.78,True,0.49745001737479205,0.7800000486260833,0.7800000033699613,0.7799999456837569,0.4059769721100229,0.4059769721102915,5.4316243169871825e-08,constant,True
0.34,0.79,True,0.499999999386338,0.7899999396494184,0.7900000578602426,0.7899999446292691,0.4255612050981478,0.425561205098549,6.035058164322038e-08,constant,True
0.34,0.8,True,0.13408952901726962,0.8000000136415171,0.7999999227858369,0.8000000235861316,0.44574839435083047,0.44574839435168934,7.721416317441054e-08,constant,True
0.34,0.81,True,0.49999999993146094,0.8099999587482599,0.8100000415302822,0.8099999581907256,0.4665607954019552,0.46656079540218764,4.180927448693694e-08,constant,True
0.34,0.82,True,0.07706726092072877,0.8200002697352552,0.8200000199690484,0.8199999947840942,0.4880232154276295,0.4880232154279881,2.6973525524276454e-07,constant,True
0.34,0.83,True,0.17269557402403016,0.8300000191797798,0.8300000003341315,0.8299999990247051,0.5101634313847492,0.5101634313848267,1.9179779875422298e-08,constant,True
0.34,0.84,True,0.14015871440651967,0.8399999901433501,0.8399999930752302,0.8400000025180436,0.5330127071825356,0.5330127071849446,9.856649829664832e-09,constant,True
0.34,0.85,True,0.4319348167045279,0.850000003743291,0.8499999974064264,0.8500000017798581,0.556606440954348,0.5566064409543995,3.7432910104939765e-09,constant,True
0.34,0.86,True,0.4999997272576186,0.8599999144528344,0.860000031816004,0.860000021914548,0.5809849858702596,0.5809849858705544,8.554716557362951e-08,constant,True
0.34,0.87,True,0.42589023955662497,0.8700000020168556,0.8699999992306935,0.8700000000292012,0.606194706818054,0.6061947068199918,2.016855571440601e-09,constant,True
0.34,0.88,True,0.0751990276187231,0.8800000097798027,0.8800000134356089,0.8799999977492857,0.6322893640075999,0.6322893640099885,1.3435608847700564e-08,constant,True
0.34,0.89,True,0.13305376372676442,0.8900000051898672,0.8899999941264974,0.8900000016800628,0.6593319605369875,0.6593319605381347,5.873502573194855e-09,constant,True
0.34,0.9,True,0.11555513892217219,0.9000000573130432,0.8999999756268239,0.9000000053903328,0.6873972662390762,0.6873972662394554,5.7313043200224456e-08,constant,True
0.34,0.91,True,0.031600868770740614,0.9099993356133881,0.9099999718991567,0.9100000025414103,0.716575358707398,0.7165753587075081,6.643866119482311e-07,constant,True
0.34,0.92,True,0.0788371582617333,0.9199999432460249,0.920000016157497,0.9199999976488087,0.7469767522072609,0.7469767522105214,5.675397518611902e-08,constant,True
0.34,0.93,True,0.30341730770986103,0.9299999011944854,0.9299998766147587,0.9300001262338153,0.7787401192304549,0.7787401192315202,1.2623381528964472e-07,constant,True
0.34,0.94,True,0.23156118349174107,0.9399999722883389,0.9399999893293662,0.9400000089465395,0.812044485825079,0.8120444858267094,2.7711661076956773e-08,constant,True
0.34,0.95,True,0.4807623598129422,0.9499999948684215,0.9500000016617696,0.9500000013211893,0.8471297071547624,0.847129707155544,5.1315784954653054e-09,constant,True
0.34,0.96,True,0.24901593813318884,0.959999958631098,0.9599999435485376,0.9600000419854593,0.8843337449412108,0.8843337449413462,5.6451462393525276e-08,constant,True
0.34,0.97,True,0.00010298268357566647,0.9703429861157437,0.9700022423425665,0.9699999995343688,0.9241686666694784,0.924168666669855,0.000342986115743682,other,False
0.34,0.98,True,0.0001429855584338846,0.9807929320265276,0.9800001633674653,0.9799999999355756,0.9675046637375705,0.9675046637439926,0.0007929320265276374,other,False
0.34,0.99,True,0.49711555785575057,0.9899999994027978,0.989999999748559,0.9900000010806291,1.016175184842896,1.0161751848429799,1.0806291417253533e-09,constant,True
0.34,1.0,True,0.00010001299937543193,0.9999999678217084,1.0,0.9999999999999922,1.0788096613426301,1.0788096613426363,3.2178291586859586e-08,constant,True
0.35,0.35,True,0.5,0.35,0.35,0.35,0.0,0.0,0.0,constant,True
0.35,0.36,True,0.48082530842397153,0.3600000069131177,0.3600000016904581,0.3599999909299481,0.0002188363248832433,0.00021883632499291802,9.070051876225449e-09,constant,True
0.35,0.37,True,0.49999999992234034,0.370000048423752,0.3699999521895765,0.37000004718845403,0.0008717425195115883,0.0008717425196942026,4.8423752008197596e-08,constant,True
0.35,0.38,True,0.08121429515030779,0.37999993461924675,0.37999999673095447,0.3800000010865567,0.0019536887224699206,0.001953688722711164,6.538075325579484e-08,constant,True
0.35,0.39,True,0.2612100256959758,0.3899999258728919,0.3899999548492228,0.39000004119278436,0.0034601205189701274,0.003460120519072019,7.412710811838252e-08,constant,True
0.35,0.4,True,0.07124947878651217,0.40000005997866456,0.3999999840667471,0.4000000020895874,0.0053869324453050624,0.005386932445687214,5.997866453499867e-08,constant,True
0.35,0.41,True,0.05688508495323036,0.41000010661349273,0.409999970440528,0.4100000031759662,0.007730444803602155,0.007730444804055257,1.0661349275631338e-07,constant,True
0.35,0.42,True,0.18017579144393786,0.42000020574187913,0.4199999282200021,0.42000002161086814,0.010487383430441078,0.010487383430914652,2.0574187914457198e-07,constant,True
0.35,0.43,True,0.14358723877163235,0.4299997978184633,0.4300000005558951,0.4300000054953697,0.013654862132568259,0.013654862132964475,2.0218153667928007e-07,constant,True
0.35,0.44,True,0.14602054237254175,0.43999967194417255,0.4400000012084021,0.44000000917588805,0.017230367538207055,0.017230367538819777,3.280558274476597e-07,constant,True
0.35,0.45,True,0.14839686227728002,0.44999970282659896,0.45000000358854375,0.4500000077714102,0.021211746161171417,0.021211746161666364,2.971734010537297e-07,constant,True
0.35,0.46,True,0.15072138737045163,0.45999959057055884,0.4600000050344153,0.4600000111065903,0.025597193500360826,0.025597193500917645,4.094294411838284e-07,constant,True
0.35,0.47,True,0.1002148914543414,0.4699997503793326,0.46999999741372434,0.4700000036709131,0.030385245040970163,0.030385245041640033,2.4962066735856325e-07,constant,True
0.35,0.48,True,0.49999999820139734,0.4800001978449227,0.47999980210951815,0.48000019793250615,0.03557476903708214,0.03557476903748002,1.9793250616295666e-07,constant,True
0.35,0.49,True,0.19835195695131408,0.48999994738490926,0.4899999732547584,0.490000016455625,0.04116496098675737,0.04116496098702558,5.2615090728735936e-08,constant,True
0.35,0.5,True,0.3672446161948061,0.4999999986941372,0.5000000002156855,0.5000000001699996,0.04715533973078263,0.04715533973562064,1.3058628067774691e-09,constant,True
0.35,0.51,True,0.15306387928184886,0.5099999497228241,0.5099999853068068,0.5100000069515124,0.05354574515441887,0.05354574515515009,5.027717586703062e-08,constant,True
0.35,0.52,True,0.10639407879354366,0.5199999886298927,0.5199999993872716,0.5200000003063291,0.060336337373307916,0.06033633737372892,1.1370107300123777e-08,constant,True
0.35,0.53,True,0.2014060183854591,0.5299999698675555,0.5299999902648286,0.5300000068269324,0.06752759754597394,0.06752759754601348,3.0132444539532344e-08,constant,True
0.35,0.54,True,0.15688319850624735,0.5400006010705847,0.5400001271811945,0.53999993185715,0.07512033017299356,0.07512033017341549,6.010705846382081e-07,constant,True
0.35,0.55,True,0.21313564341017852,0.5499999678855012,0.5499999919413218,0.5500000067198241,0.08311566700125116,0.0831156670022887,3.211449883799844e-08,constant,True
0.35,0.56,True,0.1742464605372846,0.5599997404086381,0.5599999426997092,0.5600000357398593,0.09151507254668645,0.09151507254756656,2.5959136196185284e-07,constant,True
0.35,0.57,True,0.4988473586780004,0.5699999921385599,0.5699999700187879,0.5700000674754416,0.1003203513097395,0.1003203513098357,6.74754416785106e-08,constant,True
0.35,0.58,True,0.17518946628273221,0.5799997200336927,0.5799999274833952,0.5800000434339381,0.10953365677505272,0.10953365677591033,2.7996630724835825e-07,constant,True
0.35,0.59,True,0.19993781882126432,0.589999931852211,0.5899999802149924,0.590000014144438,0.11915750231708275,0.1191575023171753,6.814778896746532e-08,constant,True
0.35,0.6,True,0.2184594187145822,0.6000000360190753,0.5999999623486464,0.6000000182342092,0.12919477412667862,0.12919477412693192,3.765135359046212e-08,constant,True
0.35,0.61,True,0.13107640102130116,0.6100000450369717,0.6099999770911733,0.6100000058856797,0.13964874636760613,0.13964874636844118,4.503697170754606e-08,constant,True
0.35,0.62,True,0.19707981632956173,0.619999919051256,0.6200001826063953,0.6199999152336936,0.15052309873995057,0.15052309874020486,1.8260639533806966e-07,constant,True
0.35,0.63,True,0.11429105185329454,0.6299999080450398,0.6299999581243292,0.6300000123378309,0.16182193670485026,0.1618219367053123,9.195496020186766e-08,constant,True
0.35,0.64,True,0.09401682035717232,0.6399986772390726,0.6400004982952866,0.6399999108242213,0.1735498146778961,0.17354981467873554,1.3227609274579777e-06,constant,True
0.35,0.65,True,0.08551573447586742,0.6499999288735522,0.6500000031583715,0.6500000000299057,0.18571176252044705,0.18571176252186716,7.112644784257327e-08,constant,True
0.35,0.66,True,0.0753808727845096,0.6599991817882594,0.6599998809970874,0.6600000248418374,0.19831331575918915,0.1983133157594062,8.182117405830525e-07,constant,True
0.35,0.67,True,0.06309276137593983,0.6699998610059876,0.6699999811472674,0.6700000031630032,0.21136055000489073,0.21136055001241852,1.38994012410798e-07,constant,True
0.35,0.68,True,0.44942215773731053,0.6800000136703986,0.6800000101255518,0.6799999743594137,0.22486012023562674,0.22486012023625995,2.564058632081867e-08,constant,True
0.35,0.69,True,0.06508483014961812,0.6900001771581313,0.6900000063086774,0.6899999982565214,0.2388193054590482,0.23881930546716135,1.7715813138696745e-07,constant,True
0.35,0.7,True,0.18191656255030955,0.7000000045933845,0.6999999980652966,0.7000000006332772,0.25324605992189186,0.2532460599219171,4.593384561601965e-09,constant,True
0.35,0.71,True,0.3688302971513943,0.709999999082884,0.7099999986483354,0.7100000018928339,0.2681490714681586,0.2681490714681929,1.8928338896273544e-09,constant,True
0.35,0.72,True,0.4856906128610045,0.7199999937873954,0.7199999998291888,0.7200000058617121,0.28353782869690636,0.2835378286974608,6.212604541921962e-09,constant,True
0.35,0.73,True,0.09118019206884972,0.7299999508670674,0.7299999928989434,0.7300000019194193,0.2994226981003855,0.29942269810040034,4.9132932611328783e-08,constant,True
0.35,0.74,True,0.39344851850649304,0.7399999205392821,0.7400001208468774,0.7399998766555821,0.3158150131813223,0.3158150131816392,1.2334441790162742e-07,constant,True
0.35,0.75,True,0.35483409149499645,0.7499999919867505,0.7500000007921557,0.7500000015523605,0.3327271777781733,0.33272717777831345,8.013249508387332e-09,constant,True
0.35,0.76,True,0.49999905429476454,0.7599999627443128,0.760000254233166,0.7599995287893644,0.35017278639372995,0.35017278639421134,4.7121063562194365e-07,constant,True
0.35,0.77,True,0.27092194996695046,0.7700000027923718,0.7700000014499878,0.7699999985367502,0.36816676506814405,0.368166765068196,2.792371778248537e-09,constant,True
0.35,0.78,True,0.20862014773542467,0.7800000048855309,0.7800000135269283,0.7799999925280319,0.3867255372171782,0.38672553721792824,1.3526928244189662e-08,constant,True
0.35,0.79,True,0.418907158139917,0.7899999960688067,0.7900000674983984,0.7899999047237469,0.4058672201157112,0.4058672201161454,9.527625310923327e-08,constant,True
0.35,0.8,True,0.169995436620345,0.800000016514671,0.800000003315722,0.799999997948776,0.4256118592788869,0.4256118592792453,1.65146709640851e-08,constant,True
0.35,0.81,True,0.49999998831827236,0.8099999612965189,0.8100000404155208,0.809999957871994,0.4459817102394777,0.445981710239703,4.212800608360823e-08,constant,True
0.35,0.82,True,0.10229860614245904,0.8200001304954475,0.8199999884021687,0.8200000009473781,0.46700158017323434,0.4670015801754634,1.304954475589426e-07,constant,True
0.35,0.83,True,0.20145666087414713,0.8299999841264138,0.8299999944783786,0.8300000037945474,0.4886992460398393,0.4886992460422613,1.58735861122139e-08,constant,True
0.35,0.84,True,0.16326322625123715,0.8400000309083416,0.8400000002251308,0.8399999987310308,0.5111059717453394,0.511105971752339,3.090834166386003e-08,constant,True
0.35,0.85,True,0.35088354650542086,0.8499999820753917,0.8500000029991837,0.8500000019946918,0.5342571554313229,0.5342571554317534,1.7924608242125828e-08,constant,True
0.35,0.86,True,0.05591746629448031,0.8599997522964202,0.8600000065031221,0.860000000098225,0.5581931502570057,0.5581931502578679,2.4770357975878454e-07,constant,True
0.35,0.87,True,0.12526361059526034,0.8699999639690154,0.8699999932185848,0.870000002680716,0.5829603211165352,0.5829603211172649,3.603098464033394e-08,constant,True
0.35,0.88,True,0.0750576359107465,0.8799999799978673,0.8799999993532222,0.8800000002334102,0.6086124282099037,0.6086124282172212,2.0002132727903188e-08,constant,True
0.35,0.89,True,0.1069608947852616,0.8899998530279595,0.8899999208439116,0.8900000210695626,0.6352124746550636,0.6352124746553272,1.4697204053781832e-07,constant,True
0.35,0.9,True,0.2502630975888888,0.8999999798550232,0.9000000015168199,0.9000000012312069,0.6628352302653735,0.6628352302666072,2.0144976797809022e-08,constant,True
0.35,0.91,True,0.13746553577147677,0.9100000345048029,0.9100000020192439,0.9099999984785329,0.6915707726415361,0.6915707726446194,3.4504802903789766e-08,constant,True
0.35,0.92,True,0.3158141762554708,0.9199999353266499,0.9199999812097231,0.920000031125888,0.7215296160566134,0.7215296160575928,6.467335011972608e-08,constant,True
0.35,0.93,True,0.49635766108951695,0.9299999913284054,0.930000021603973,0.9299999658390409,0.7528504329881245,0.7528504329885508,3.4160959172524485e-08,constant,True
0.35,0.94,True,0.2256493894524359,0.9399999784906591,0.9400000007529777,0.9400000013874553,0.7857122494932876,0.7857122494936999,2.150934086397882e-08,constant,True
0.35,0.95,True,0.027070280666125757,0.9499978619449869,0.949999683608215,0.9500000192610285,0.820354920731335,0.820354920732494,2.1380550130345455e-06,constant,True
0.35,0.96,True,0.015745692149682834,0.9599989430578588,0.9599998933533056,0.9600000036823688,0.8571164084271391,0.8571164084282558,1.0569421411421587e-06,constant,True
0.35,0.97,True,0.015531669127028767,0.9699999230244982,0.9699999823657659,0.9700000005741416,0.8965087800610161,0.8965087800667241,7.697550175045365e-08,constant,True
0.35,0.98,True,0.05809727057373449,0.979999986502182,0.9799999978914161,0.9800000003111939,0.9394022270497138,0.9394022270508213,1.3497817974439386e-08,constant,True
0.35,0.99,True,0.4908432814450438,0.9899999977337653,0.9900000002907207,0.9900000015454454,0.9876301980595406,0.9876301980597679,2.266234644388021e-09,constant,True
0.35,1.0,True,0.00010004769995457745,0.9999925098978777,1.0,1.0,1.0498221244684223,1.0498221244694284,7.490102122309494e-06,constant,True
0.36,0.36,True,0.02567696648235095,0.3600000308328296,0.36000000108925145,0.3599999999212178,-7.902451320463756e-17,0.0,3.0832829622795543e-08,constant,True
0.36,0.37,True,0.4479658861939083,0.36999993963373123,0.3700000082344868,0.3700000263793638,0.00021615555957482858,0.00021615555967471195,6.036626876149143e-08,constant,True
0.36,0.38,True,0.498987176708596,0.3800000105458516,0.3800000008414647,0.3799999878630554,0.000861351127663594,0.0008613511276650171,1.2136944615992462e-08,constant,True
0.36,0.39,True,0.1132151148372278,0.39000004741059063,0.3899999970211996,0.3899999999877223,0.0019310322889877296,0.0019310322889992927,4.741059062007835e-08,constant,True
0.36,0.4,True,0.0913191011548389,0.39999985483528255,0.39999999900111005,0.4000000016646876,0.0034210935802830257,0.003421093580587835,1.4516471746883752e-07,constant,True
0.36,0.41,True,0.10909678623396592,0.4099997199695582,0.40999998990577263,0.4100000066691716,0.005327855303553926,0.0053278553039292145,2.800304417793775e-07,constant,True
0.36,0.42,True,0.05684274977341439,0.42000010149759864,0.4199999724627919,0.4200000029484865,0.007648043295290294,0.007648043295762116,1.0149759865907271e-07,constant,True
0.36,0.43,True,0.14206067430262756,0.429999820993571,0.42999999914872084,0.43000000518843673,0.010378771362470195,0.010378771362785227,1.7900642901302888e-07,constant,True
0.36,0.44,True,0.1444752761877559,0.43999966366484966,0.43999999869724216,0.4400000100293835,0.013517526133059201,0.013517526133613941,3.3633515034159345e-07,constant,True
0.36,0.45,True,0.08687888671540335,0.4499999822994525,0.44999999314650946,0.45000000145230706,0.01706215411766026,0.017062154121433887,1.770054752769923e-08,constant,True
0.36,0.46,True,0.14914646583626084,0.4599995549671062,0.45999999970559013,0.46000001377569016,0.021010850825088016,0.021010850825658508,4.450328938143677e-07,constant,True
0.36,0.47,True,0.03290288704444816,0.4699998134418113,0.4699993507059479,0.4700000443954816,0.02536215173079784,0.02536215173135431,6.492940520796964e-07,constant,True
0.36,0.48,True,0.0001766789511649157,0.4802684929804107,0.47999994079322345,0.4800000000112931,0.030114925091554362,0.030114925092167663,0.00026849298041070613,other,False
0.36,0.49,True,0.42892723916330794,0.4900001764163439,0.4900001649620008,0.48999965267148565,0.035268366406306845,0.03526836640668667,3.473285143384963e-07,constant,True
0.36,0.5,True,0.49999999859798844,0.5000002052619383,0.49999979473647044,0.5000002052619384,0.04082199451988164,0.04082199452025513,2.05263529562405e-07,constant,True
0.36,0.51,True,0.09007238022349467,0.5100000137858245,0.510000000612544,0.5099999997410216,0.04677564930342035,0.04677564930475789,1.3785824481971076e-08,constant,True
0.36,0.52,True,0.3166648606941607,0.5199999918021201,0.51999999623052,0.5200000052506918,0.05312949088725913,0.053129490888310295,8.197879930449403e-09,constant,True
0.36,0.53,True,0.42432990411281546,0.5299999848571386,0.5299999874282506,0.5300000267578315,0.05988400042485582,0.05988400042556802,2.675783150607458e-08,constant,True
0.36,0.54,True,0.07862115343932442,0.5399999811101753,0.539999999120893,0.5400000002851888,0.06703998241645706,0.06703998241794346,1.8889824704437785e-08,constant,True
0.36,0.55,True,0.2634748423473169,0.5500000190142916,0.5500000450818695,0.5499999653122069,0.07459856861155309,0.07459856861179004,4.508186945972881e-08,constant,True
0.36,0.56,True,0.4999999803797433,0.5599999087229858,0.5600000908774382,0.5599999095211967,0.08256122352186596,0.08256122352204134,9.127701428024437e-08,constant,True
0.36,0.57,True,0.05261587990793363,0.5700000866799757,0.570000001701743,0.5699999995329873,0.09092975164110738,0.09092975164928388,8.667997575262376e-08,constant,True
0.36,0.58,True,0.17400021244448086,0.5799999887684785,0.5800000114852825,0.5799999956592529,0.09970630648014546,0.09970630648033192,1.1485282502832206e-08,constant,True
0.36,0.59,True,0.07585989855124842,0.5900000404642346,0.5900000101473228,0.5899999980602958,0.10889340138567338,0.10889340138657028,4.046423462966686e-08,constant,True
